date,ticker,market_cap
2024-11-05,TMUS,245779513051
2024-11-05,TSLA,944338236800
2024-11-05,TXN,184257428780
2024-11-06,AAPL,3271167928320
2024-11-06,ADI,110203442574
2024-11-06,AMAT,148883191680
2024-11-06,AMD,236600060000
2024-11-06,AMGN,173672637320
2024-11-06,AMZN,2227687839000
2024-11-06,ASML,254927021787
2024-11-06,AVGO,854223489000
2024-11-06,COST,398798490750
2024-11-06,CSCO,228090824006
2024-11-06,GILD,113839541747
2024-11-06,GOOG,2160521891258
2024-11-06,GOOGL,2134865555417
2024-11-06,INTC,125901300000
2024-11-06,KLAC,87481571600
2024-11-06,LRCX,96018764600
2024-11-06,META,1452105003573
2024-11-06,MSFT,3121277717400
2024-11-06,MU,126299683700
2024-11-06,NFLX,328526616000
2024-11-06,NVDA,3526819810000
2024-11-06,PANW,131252265697
2024-11-06,PEP,224993860000
2024-11-06,QCOM,182331460000
2024-11-06,STX,23091102420
2024-11-06,TMUS,251277113008
2024-11-06,TSLA,1083637891600
2024-11-06,TXN,195642692210
2024-11-07,AAPL,3341079742880
2024-11-07,ADI,110943814873
2024-11-07,AMAT,154099502310
2024-11-07,AMD,244296492000
2024-11-07,AMGN,173737402280
2024-11-07,AMZN,2259528855000
2024-11-07,ASML,261008917685
2024-11-07,AVGO,874490779800
2024-11-07,COST,405308762470
2024-11-07,CSCO,228918525285
2024-11-07,GILD,121549690665
2024-11-07,GOOG,2208377336054
2024-11-07,GOOGL,2186147805460
2024-11-07,INTC,131831980000
2024-11-07,KLAC,89623870800
2024-11-07,LRCX,99057649700
2024-11-07,META,1501985019866
2024-11-07,MSFT,3160276974900
2024-11-07,MU,128084119900
2024-11-07,NFLX,335390220000
2024-11-07,NVDA,3606022480000
2024-11-07,PANW,131872441000
2024-11-07,PEP,224024000000
2024-11-07,QCOM,182247140000
2024-11-07,STX,23568710190
2024-11-07,TMUS,250519569707
2024-11-07,TSLA,1115110825200
2024-11-07,TXN,197981631220
2024-11-08,AAPL,3333442317760
2024-11-08,ADI,109984253406
2024-11-08,AMAT,152463946770
2024-11-08,AMD,241247270000
2024-11-08,AMGN,175556218240
2024-11-08,AMZN,2239413078000
2024-11-08,ASML,258025782435
2024-11-08,AVGO,873681991200
2024-11-08,COST,418555480200
2024-11-08,CSCO,228839696592
2024-11-08,GILD,119898402732
2024-11-08,GOOG,2179058304053
2024-11-08,GOOGL,2157120116757
2024-11-08,INTC,131681200000
2024-11-08,KLAC,89793687200
2024-11-08,LRCX,97794574000
2024-11-08,META,1495994341064
2024-11-08,MSFT,3138808812200
2024-11-08,MU,126378741000
2024-11-08,NFLX,334758600000
2024-11-08,NVDA,3575746230000
2024-11-08,PANW,133371765911
2024-11-08,PEP,225540260000
2024-11-08,QCOM,180139140000
2024-11-08,STX,23494714620
2024-11-08,TMUS,254653591722
2024-11-08,TSLA,1206412378400
2024-11-08,TXN,200484386970
2024-11-11,AAPL,3293345835880
2024-11-11,ADI,107388079488
2024-11-11,AMAT,149708909040
2024-11-11,AMD,240268910000
2024-11-11,AMGN,173683431480
2024-11-11,AMZN,2224998564000
2024-11-11,ASML,258734951538
2024-11-11,AVGO,851178637800
2024-11-11,COST,413712689520
2024-11-11,CSCO,231086314350
2024-11-11,GILD,120469524874
2024-11-11,GOOG,2204621592286
2024-11-11,GOOGL,2181309857343
2024-11-11,INTC,125901300000
2024-11-11,KLAC,86998248000
2024-11-11,LRCX,95255916900
2024-11-11,META,1480332269791
2024-11-11,MSFT,3105158024300
2024-11-11,MU,122708223500
2024-11-11,NFLX,339137832000
2024-11-11,NVDA,3518342460000
2024-11-11,PANW,135654828843
2024-11-11,PEP,224379160000
2024-11-11,QCOM,177377660000
2024-11-11,STX,22835481360
2024-11-11,TMUS,257911027917
2024-11-11,TSLA,1314502000000
2024-11-11,TXN,196461775910
2024-11-12,AAPL,3293345835880
2024-11-12,ADI,106939959412
2024-11-12,AMAT,148160688990
2024-11-12,AMD,234203078000
2024-11-12,AMGN,161286338720
2024-11-12,AMZN,2247265761000
2024-11-12,ASML,257914011217
2024-11-12,AVGO,838380747600
2024-11-12,COST,413490950020
2024-11-12,CSCO,231401629123
2024-11-12,GILD,117142117612
2024-11-12,GOOG,2220977250634
2024-11-12,GOOGL,2196670342615
2024-11-12,INTC,121428160000
2024-11-12,KLAC,86841494400
2024-11-12,LRCX,94668149000
2024-11-12,META,1484520668105
2024-11-12,MSFT,3142448742900
2024-11-12,MU,117569499000
2024-11-12,NFLX,345075060000
2024-11-12,NVDA,3591732090000
2024-11-12,PANW,135627568390
2024-11-12,PEP,224488440000
2024-11-12,QCOM,172234140000
2024-11-12,STX,22378054200
2024-11-12,TMUS,258646927124
2024-11-12,TSLA,1233716462800
2024-11-12,TXN,193649588540
2024-11-13,AAPL,3306417582720
2024-11-13,ADI,103671605381
2024-11-13,AMAT,145127765610
2024-11-13,AMD,227142580000
2024-11-13,AMGN,162689579520
2024-11-13,AMZN,2303095110000
2024-11-13,ASML,259544329319
2024-11-13,AVGO,825820736400
2024-11-13,COST,414089646670
2024-11-13,CSCO,233254103416
2024-11-13,GILD,115006617429
2024-11-13,GOOG,2186690944615
2024-11-13,GOOGL,2163530398012
2024-11-13,INTC,125247920000
2024-11-13,KLAC,84202808800
2024-11-13,LRCX,92354594500
2024-11-13,META,1472285468180
2024-11-13,MSFT,3158568436000
2024-11-13,MU,112848648800
2024-11-13,NFLX,349706940000
2024-11-13,NVDA,3542805670000
2024-11-13,PANW,137106447961
2024-11-13,PEP,225034840000
2024-11-13,QCOM,169082680000
2024-11-13,STX,22034983830
2024-11-13,TMUS,260681471990
2024-11-13,TSLA,1240288972800
2024-11-13,TXN,187224331960
2024-11-14,AAPL,3351948386320
2024-11-14,ADI,103379353157
2024-11-14,AMAT,147676374000
2024-11-14,AMD,226392504000
2024-11-14,AMGN,159715788440
2024-11-14,AMZN,2274911508000
2024-11-14,ASML,267079251043
2024-11-14,AVGO,810596480400
2024-11-14,COST,409725813310
2024-11-14,CSCO,228287895739
2024-11-14,GILD,114361001094
2024-11-14,GOOG,2148648894828
2024-11-14,GOOGL,2123617326045
2024-11-14,INTC,125800780000
2024-11-14,KLAC,84255060000
2024-11-14,LRCX,93530130300
2024-11-14,META,1465076346232
2024-11-14,MSFT,3171122482700
2024-11-14,MU,112012900200
2024-11-14,NFLX,352570284000
2024-11-14,NVDA,3554673960000
2024-11-14,PANW,134394032896
2024-11-14,PEP,225594900000
2024-11-14,QCOM,172824380000
2024-11-14,STX,21853358340
2024-11-14,TMUS,257294171229
2024-11-14,TSLA,1168704949600
2024-11-14,TXN,187479158000
2024-11-15,AAPL,3304655100000
2024-11-15,ADI,100510410498
2024-11-15,AMAT,134083795920
2024-11-15,AMD,219967940000
2024-11-15,AMGN,153066585880
2024-11-15,AMZN,2179496031000
2024-11-15,ASML,253847851412
2024-11-15,AVGO,784239487200
2024-11-15,COST,402266496530
2024-11-15,CSCO,226474835793
2024-11-15,GILD,109754776862
2024-11-15,GOOG,2106729948247
2024-11-15,GOOGL,2086244176840
2024-11-15,INTC,122383100000
2024-11-15,KLAC,80270906000
2024-11-15,LRCX,87602428500
2024-11-15,META,1406489538292
2024-11-15,MSFT,3082798450000
2024-11-15,MU,108805432600
2024-11-15,NFLX,346969920000
2024-11-15,NVDA,3438897580000
2024-11-15,PANW,131872441000
2024-11-15,PEP,216674920000
2024-11-15,QCOM,169167000000
2024-11-15,STX,21703124910
2024-11-15,TMUS,254978253137
2024-11-15,TSLA,1204534518400
2024-11-15,TXN,183037904160
2024-11-18,AAPL,3349010915120
2024-11-18,ADI,102117797726
2024-11-18,AMAT,135552620070
2024-11-18,AMD,226539258000
2024-11-18,AMGN,150449002080
2024-11-18,AMZN,2169707070000
2024-11-18,ASML,256391610153
2024-11-18,AVGO,788188278600
2024-11-18,COST,407783375290
2024-11-18,CSCO,225883620594
2024-11-18,GILD,109829271054
2024-11-18,GOOG,2141985478464
2024-11-18,GOOGL,2120230762363
2024-11-18,INTC,124845840000
2024-11-18,KLAC,81028548400
2024-11-18,LRCX,88252724900
2024-11-18,META,1407301833722
2024-11-18,MSFT,3088444056800
2024-11-18,MU,110126818900
2024-11-18,NFLX,356696868000
2024-11-18,NVDA,3394573150000
2024-11-18,PANW,131817920095
2024-11-18,PEP,216278780000
2024-11-18,QCOM,173383000000
2024-11-18,STX,21754697580
2024-11-18,TMUS,256514983833
2024-11-18,TSLA,1272212592800
2024-11-18,TXN,188553067740
2024-11-19,AAPL,3352829627680
2024-11-19,ADI,102497725617
2024-11-19,AMAT,134425198290
2024-11-19,AMD,227289334000
2024-11-19,AMGN,151091254600
2024-11-19,AMZN,2201010231000
2024-11-19,ASML,255208376921
2024-11-19,AVGO,786665853000
2024-11-19,COST,412501991850
2024-11-19,CSCO,224701190195
2024-11-19,GILD,108947756444
2024-11-19,GOOG,2175666019358
2024-11-19,GOOGL,2154338296589
2024-11-19,INTC,121629200000
2024-11-19,KLAC,80427659600
2024-11-19,LRCX,87752496900
2024-11-19,META,1424283885071
2024-11-19,MSFT,3103523769700
2024-11-19,MU,110375284700
2024-11-19,NFLX,366887004000
2024-11-19,NVDA,3560729210000
2024-11-19,PANW,132233642002
2024-11-19,PEP,214079520000
2024-11-19,QCOM,173604340000
2024-11-19,STX,21929596200
2024-11-19,TMUS,252370139771
2024-11-19,TSLA,1299479120000
2024-11-19,TXN,182992399510
2024-11-20,AAPL,3363404524000
2024-11-20,ADI,102780236099
2024-11-20,AMAT,135362069910
2024-11-20,AMD,224370560000
2024-11-20,AMGN,155365741960
2024-11-20,AMZN,2182400448000
2024-11-20,ASML,253770767814
2024-11-20,AVGO,776674935000
2024-11-20,COST,411583990320
2024-11-20,CSCO,226632493180
2024-11-20,GILD,110040337933
2024-11-20,GOOG,2148406588778
2024-11-20,GOOGL,2128455274162
2024-11-20,INTC,120674260000
2024-11-20,KLAC,80571350400
2024-11-20,LRCX,87602428500
2024-11-20,META,1435529099940
2024-11-20,MSFT,3086438380700
2024-11-20,MU,111098094300
2024-11-20,NFLX,372192612000
2024-11-20,NVDA,3533601690000
2024-11-20,PANW,133882899403
2024-11-20,PEP,216838840000
2024-11-20,QCOM,162600580000
2024-11-20,STX,21978926580
2024-11-20,TMUS,254826744477
2024-11-20,TSLA,1284568911600
2024-11-20,TXN,180371331670
2024-11-21,AAPL,3356354593120
2024-11-21,ADI,104217142864
2024-11-21,AMAT,139538294250
2024-11-21,AMD,224191194000
2024-11-21,AMGN,156461349200
2024-11-21,AMZN,2133993498000
2024-11-21,ASML,259062556831
2024-11-21,AVGO,779957665200
2024-11-21,COST,423810706350
2024-11-21,CSCO,226868979260
2024-11-21,GILD,111443311890
2024-11-21,GOOG,2050393791715
2024-11-21,GOOGL,2027463107216
2024-11-21,INTC,122835440000
2024-11-21,KLAC,82713649600
2024-11-21,LRCX,91454184100
2024-11-21,META,1429360731513
2024-11-21,MSFT,3066975894100
2024-11-21,MU,116056116400
2024-11-21,NFLX,377919300000
2024-11-21,NVDA,3552494070000
2024-11-21,PANW,135518526579
2024-11-21,PEP,219024440000
2024-11-21,QCOM,163854840000
2024-11-21,STX,22404961680
2024-11-21,TMUS,256027991711
2024-11-21,TSLA,1275592740800
2024-11-21,TXN,180380432600
2024-11-22,AAPL,3376182523720
2024-11-22,ADI,104524007699
2024-11-22,AMAT,138847549920
2024-11-22,AMD,225593510000
2024-11-22,AMGN,158960197240
2024-11-22,AMZN,2120439552000
2024-11-22,ASML,259340057784
2024-11-22,AVGO,781337363400
2024-11-22,COST,427518190790
2024-11-22,CSCO,230770999577
2024-11-22,GILD,111977186936
2024-11-22,GOOG,2018045934094
2024-11-22,GOOGL,1992750829475
2024-11-22,INTC,123137000000
2024-11-22,KLAC,83549668800
2024-11-22,LRCX,90841404800
2024-11-22,META,1419333959790
2024-11-22,MSFT,3097655310000
2024-11-22,MU,115920589600
2024-11-22,NFLX,378045624000
2024-11-22,NVDA,3438170950000
2024-11-22,PANW,130632090393
2024-11-22,PEP,221292000000
2024-11-22,QCOM,165256660000
2024-11-22,STX,22337692980
2024-11-22,TMUS,257867739728
2024-11-22,TSLA,1324116643200
2024-11-22,TXN,180198414000
2024-11-25,AAPL,3420244591720
2024-11-25,ADI,108902920180
2024-11-25,AMAT,138585543450
2024-11-25,AMD,230126578000
2024-11-25,AMGN,158674152000
2024-11-25,AMZN,2167017795000
2024-11-25,ASML,263807052300
2024-11-25,AVGO,784144335600
2024-11-25,COST,426134536310
2024-11-25,CSCO,231519872163
2024-11-25,GILD,112349657898
2024-11-25,GOOG,2052695699186
2024-11-25,GOOGL,2027705004621
2024-11-25,INTC,124996620000
2024-11-25,KLAC,84215871600
2024-11-25,LRCX,92179514700
2024-11-25,META,1434488346419
2024-11-25,MSFT,3110952199700
2024-11-25,MU,117998667200
2024-11-25,NFLX,364486848000
2024-11-25,NVDA,3294540420000
2024-11-25,PANW,131661172490
2024-11-25,PEP,222726300000
2024-11-25,QCOM,167396280000
2024-11-25,STX,22727851440
2024-11-25,TMUS,259664199557
2024-11-25,TSLA,1271649234800
2024-11-25,TXN,184685172490
2024-11-26,AAPL,3452409901360
2024-11-26,ADI,106696415893
2024-11-26,AMAT,137513698800
2024-11-26,AMD,224566232000
2024-11-26,AMGN,151123637080
2024-11-26,AMZN,2235970806000
2024-11-26,ASML,258989327412
2024-11-26,AVGO,783763729200
2024-11-26,COST,430839848500
2024-11-26,CSCO,234870091628
2024-11-26,GILD,113417407990
2024-11-26,GOOG,2067112909138
2024-11-26,GOOGL,2045484463952
2024-11-26,INTC,120875300000
2024-11-26,KLAC,82491582000
2024-11-26,LRCX,90903933300
2024-11-26,META,1455887254172
2024-11-26,MSFT,3179293755700
2024-11-26,MU,114971902000
2024-11-26,NFLX,367434408000
2024-11-26,NVDA,3316339320000
2024-11-26,PANW,135075544219
2024-11-26,PEP,221510560000
2024-11-26,QCOM,165404220000
2024-11-26,STX,22795120140
2024-11-26,TMUS,265053579043
2024-11-26,TSLA,1270297175600
2024-11-26,TXN,182883188350
2024-11-27,AAPL,3450500545080
2024-11-27,ADI,105780692260
2024-11-27,AMAT,136021055880
2024-11-27,AMD,222152944000
2024-11-27,AMGN,151156019560
2024-11-27,AMZN,2213165754000
2024-11-27,ASML,258415054606
2024-11-27,AVGO,759642798600
2024-11-27,COST,426427232450
2024-11-27,CSCO,233687661229
2024-11-27,GILD,114733472056
2024-11-27,GOOG,2069535969634
2024-11-27,GOOGL,2046814899684
2024-11-27,INTC,118864900000
2024-11-27,KLAC,82569958800
2024-11-27,LRCX,89503294900
2024-11-27,META,1444870497393
2024-11-27,MSFT,3142151605700
2024-11-27,MU,110906098000
2024-11-27,NFLX,369413484000
2024-11-27,NVDA,3278070140000
2024-11-27,PANW,130979661167
2024-11-27,PEP,222275520000
2024-11-27,QCOM,164845600000
2024-11-27,STX,22422900000
2024-11-27,TMUS,266438801079
2024-11-27,TSLA,1250241630800
2024-11-27,TXN,181281424670
2024-11-29,AAPL,3485750199480
2024-11-29,ADI,106209328854
2024-11-29,AMAT,138712576890
2024-11-29,AMD,223685708000
2024-11-29,AMGN,152667201960
2024-11-29,AMZN,2236293519000
2024-11-29,ASML,264631846801
2024-11-29,AVGO,771108566400
2024-11-29,COST,431008370520
2024-11-29,CSCO,233372346455
2024-11-29,GILD,114944538935
2024-11-29,GOOG,2065537919815
2024-11-29,GOOGL,2043428336002
2024-11-29,INTC,120875300000
2024-11-29,KLAC,84516316000
2024-11-29,LRCX,92392111600
2024-11-29,META,1457867224285
2024-11-29,MSFT,3145642967800
2024-11-29,MU,110623750500
2024-11-29,NFLX,373413744000
2024-11-29,NVDA,3348553250000
2024-11-29,PANW,132151860643
2024-11-29,PEP,223272700000
2024-11-29,QCOM,167090620000
2024-11-29,STX,22721124570
2024-11-29,TMUS,267239632569
2024-11-29,TSLA,1296324315200
2024-11-29,TXN,182955995790
2024-12-02,AAPL,3518943624040
2024-12-02,ADI,108678860142
2024-12-02,AMAT,145508865930
2024-12-02,AMD,231643036000
2024-12-02,AMGN,150092794800
2024-12-02,AMZN,2266628541000
2024-12-02,ASML,274213338057
2024-12-02,AVGO,792184645800
2024-12-02,COST,432392025000
2024-12-02,CSCO,234239462082
2024-12-02,GILD,116732399553
2024-12-02,GOOG,2095705022990
2024-12-02,GOOGL,2074149306547
2024-12-02,INTC,120272180000
2024-12-02,KLAC,86998248000
2024-12-02,LRCX,98182250700
2024-12-02,META,1504853438105
2024-12-02,MSFT,3201504761400
2024-12-02,MU,111301384500
2024-12-02,NFLX,378003516000
2024-12-02,NVDA,3357757230000
2024-12-02,PANW,132956044004
2024-12-02,PEP,222726300000
2024-12-02,QCOM,171833620000
2024-12-02,STX,23131463640
2024-12-02,TMUS,264945358571
2024-12-02,TSLA,1341130054800
2024-12-02,TXN,183638565540
2024-12-03,AAPL,3563886933400
2024-12-03,ADI,107909262620
2024-12-03,AMAT,145421530440
2024-12-03,AMD,231512588000
2024-12-03,AMGN,150211530560
2024-12-03,AMZN,2295995424000
2024-12-03,ASML,276753242617
2024-12-03,AVGO,799987077000
2024-12-03,COST,435562899850
2024-12-03,CSCO,234436533815
2024-12-03,GILD,114832797646
2024-12-03,GOOG,2096189635090
2024-12-03,GOOGL,2072335076003
2024-12-03,INTC,112934220000
2024-12-03,KLAC,86959059600
2024-12-03,LRCX,97969653800
2024-12-03,META,1557703409567
2024-12-03,MSFT,3203139016000
2024-12-03,MU,112758297600
2024-12-03,NFLX,379898376000
2024-12-03,NVDA,3397237460000
2024-12-03,PANW,133780672705
2024-12-03,PEP,220882200000
2024-12-03,QCOM,171359320000
2024-12-03,STX,22153825200
2024-12-03,TMUS,264977824713
2024-12-03,TSLA,1319835122400
2024-12-03,TXN,179497642390
2024-12-04,AAPL,3569174381560
2024-12-04,ADI,106331100614
2024-12-04,AMAT,143833612440
2024-12-04,AMD,234790094000
2024-12-04,AMGN,150179148080
2024-12-04,AMZN,2346768936000
2024-12-04,ASML,277470120081
2024-12-04,AVGO,811452844800
2024-12-04,COST,439452210680
2024-12-04,CSCO,234988334668
2024-12-04,GILD,113715384760
2024-12-04,GOOG,2133383613703
2024-12-04,GOOGL,2108982532990
2024-12-04,INTC,110370960000
2024-12-04,KLAC,87024373600
2024-12-04,LRCX,97869608200
2024-12-04,META,1558033404585
2024-12-04,MSFT,3249343850600
2024-12-04,MU,116553048000
2024-12-04,NFLX,383645988000
2024-12-04,NVDA,3515435940000
2024-12-04,PANW,137862925530
2024-12-04,PEP,218805880000
2024-12-04,QCOM,172160360000
2024-12-04,STX,21891477270
2024-12-04,TMUS,263062322365
2024-12-04,TSLA,1344284859600
2024-12-04,TXN,178969788450
2024-12-05,AAPL,3569615002240
2024-12-05,ADI,104504524217
2024-12-05,AMAT,136584766770
2024-12-05,AMD,230501616000
2024-12-05,AMGN,148058095640
2024-12-05,AMZN,2372478405000
2024-12-05,ASML,274224900596
2024-12-05,AVGO,811024662600
2024-12-05,COST,435611682540
2024-12-05,CSCO,236564908533
2024-12-05,GILD,115950210533
2024-12-05,GOOG,2111818375289
2024-12-05,GOOGL,2088058407384
2024-12-05,INTC,104540800000
2024-12-05,KLAC,83941552800
2024-12-05,LRCX,94055369700
2024-12-05,META,1545722051964
2024-12-05,MSFT,3287971686600
2024-12-05,MU,113921569300
2024-12-05,NFLX,386509332000
2024-12-05,NVDA,3513498260000
2024-12-05,PANW,137338161811
2024-12-05,PEP,219229340000
2024-12-05,QCOM,169051060000
2024-12-05,STX,22014803220
2024-12-05,TMUS,263993018421
2024-12-05,TSLA,1387700982800
2024-12-05,TXN,175638848070
2024-12-06,AAPL,3566677531040
2024-12-06,ADI,106282391910
2024-12-06,AMAT,137370786180
2024-12-06,AMD,225984854000
2024-12-06,AMGN,147113606640
2024-12-06,AMZN,2442184413000
2024-12-06,ASML,273253647259
2024-12-06,AVGO,854128337400
2024-12-06,COST,440201690190
2024-12-06,CSCO,236052522027
2024-12-06,GILD,114385832492
2024-12-06,GOOG,2138229734695
2024-12-06,GOOGL,2113094788890
2024-12-06,INTC,105143920000
2024-12-06,KLAC,84686132400
2024-12-06,LRCX,95781156300
2024-12-06,META,1583392252563
2024-12-06,MSFT,3295028695100
2024-12-06,MU,114260386300
2024-12-06,NFLX,393583476000
2024-12-06,NVDA,3450039240000
2024-12-06,PANW,138312723003
2024-12-06,PEP,215541140000
2024-12-06,QCOM,168123540000
2024-12-06,STX,22088798790
2024-12-06,TMUS,263819865666
2024-12-06,TSLA,1461801338400
2024-12-06,TXN,175738958300
2024-12-09,AAPL,3624105093000
2024-12-09,ADI,106691545023
2024-12-09,AMAT,136449793740
2024-12-09,AMD,213396622000
2024-12-09,AMGN,149839132040
2024-12-09,AMZN,2432072739000
2024-12-09,ASML,272305519001
2024-12-09,AVGO,851321365200
2024-12-09,COST,438095164940
2024-12-09,CSCO,232347573443
2024-12-09,GILD,112473814886
2024-12-09,GOOG,2145620069208
2024-12-09,GOOGL,2121077403283
2024-12-09,INTC,104591060000
2024-12-09,KLAC,85221707200
2024-12-09,LRCX,96856646500
2024-12-09,META,1557500335709
2024-12-09,MSFT,3313228348600
2024-12-09,MU,116123879800
2024-12-09,NFLX,384740796000
2024-12-09,NVDA,3362117010000
2024-12-09,PANW,132533506984
2024-12-09,PEP,217836020000
2024-12-09,QCOM,169419960000
2024-12-09,STX,22191944130
2024-12-09,TMUS,247673371304
2024-12-09,TSLA,1463942098800
2024-12-09,TXN,176057490850
2024-12-10,AAPL,3639086196120
2024-12-10,ADI,105020836479
2024-12-10,AMAT,133520085030
2024-12-10,AMD,208292844000
2024-12-10,AMGN,148824481000
2024-12-10,AMZN,2420777784000
2024-12-10,ASML,271823746513
2024-12-10,AVGO,817399819800
2024-12-10,COST,440552038600
2024-12-10,CSCO,231441043470
2024-12-10,GILD,114646562165
2024-12-10,GOOG,2259867371594
2024-12-10,GOOGL,2239607132155
2024-12-10,INTC,101324160000
2024-12-10,KLAC,83850113200
2024-12-10,LRCX,93955324100
2024-12-10,META,1572096269230
2024-12-10,MSFT,3293245871900
2024-12-10,MU,110793159000
2024-12-10,NFLX,384614472000
2024-12-10,NVDA,3271530470000
2024-12-10,PANW,132812926626
2024-12-10,PEP,218341440000
2024-12-10,QCOM,164908840000
2024-12-10,STX,21882508110
2024-12-10,TMUS,252694801186
2024-12-10,TSLA,1506006162800
2024-12-10,TXN,173081486740
2024-12-11,AAPL,3620286380440
2024-12-11,ADI,105756337908
2024-12-11,AMAT,135870203670
2024-12-11,AMD,212222590000
2024-12-11,AMGN,147561564280
2024-12-11,AMZN,2476929846000
2024-12-11,ASML,275354175310
2024-12-11,AVGO,871588656000
2024-12-11,COST,441124126510
2024-12-11,CSCO,230928656964
2024-12-11,GILD,114696224960
2024-12-11,GOOG,2383201150841
2024-12-11,GOOGL,2363337655252
2024-12-11,INTC,101123120000
2024-12-11,KLAC,84751446400
2024-12-11,LRCX,97832091100
2024-12-11,META,1606009603462
2024-12-11,MSFT,3335290785700
2024-12-11,MU,115265543400
2024-12-11,NFLX,394383528000
2024-12-11,NVDA,3374227510000
2024-12-11,PANW,135763870655
2024-12-11,PEP,214147820000
2024-12-11,QCOM,168460820000
2024-12-11,STX,22061891310
2024-12-11,TMUS,253603853147
2024-12-11,TSLA,1595317184400
2024-12-11,TXN,174464828100
2024-12-12,AAPL,3641876793760
2024-12-12,ADI,106048590131
2024-12-12,AMAT,134242587720
2024-12-12,AMD,212956360000
2024-12-12,AMGN,147912374480
2024-12-12,AMZN,2463053187000
2024-12-12,ASML,274841569382
2024-12-12,AVGO,859504402800
2024-12-12,COST,438330208810
2024-12-12,CSCO,231953429976
2024-12-12,GILD,114696224960
2024-12-12,GOOG,2345886019202
2024-12-12,GOOGL,2321731301444
2024-12-12,INTC,104440280000
2024-12-12,KLAC,84464064800
2024-12-12,LRCX,94518080600
2024-12-12,META,1601211983575
2024-12-12,MSFT,3339524990800
2024-12-12,MU,110951273600
2024-12-12,NFLX,389751648000
2024-12-12,NVDA,3326512140000
2024-12-12,PANW,136377230846
2024-12-12,PEP,217057400000
2024-12-12,QCOM,166784960000
2024-12-12,STX,21893719560
2024-12-12,TMUS,252445894101
2024-12-12,TSLA,1570266532000
2024-12-12,TXN,174473929030
2024-12-13,AAPL,3644373644280
2024-12-13,ADI,105507923518
2024-12-13,AMAT,134456956650
2024-12-13,AMD,206939446000
2024-12-13,AMGN,146055778960
2024-12-13,AMZN,2446809966000
2024-12-13,ASML,276953659973
2024-12-13,AVGO,1069503984000
2024-12-13,COST,438755948650
2024-12-13,CSCO,231046900004
2024-12-13,GILD,114050608626
2024-12-13,GOOG,2318626588622
2024-12-13,GOOGL,2295848279017
2024-12-13,INTC,102228840000
2024-12-13,KLAC,85404586400
2024-12-13,LRCX,95368468200
2024-12-13,META,1574710845147
2024-12-13,MSFT,3322513886100
2024-12-13,MU,115762475000
2024-12-13,NFLX,386930412000
2024-12-13,NVDA,3251669250000
2024-12-13,PANW,133957865649
2024-12-13,PEP,215787020000
2024-12-13,QCOM,167090620000
2024-12-13,STX,21469926750
2024-12-13,TMUS,251006561829
2024-12-13,TSLA,1638357735600
2024-12-13,TXN,174364717870
2024-12-16,AAPL,3687113850240
2024-12-16,ADI,105361797406
2024-12-16,AMAT,134504594190
2024-12-16,AMD,206580714000
2024-12-16,AMGN,143832182000
2024-12-16,AMZN,2505651303000
2024-12-16,ASML,278418248339
2024-12-16,AVGO,1189395000000
2024-12-16,COST,440316994730
2024-12-16,CSCO,229982712644
2024-12-16,GILD,114286506902
2024-12-16,GOOG,2400768339437
2024-12-16,GOOGL,2378577191821
2024-12-16,INTC,104691580000
2024-12-16,KLAC,85705030800
2024-12-16,LRCX,97331863100
2024-12-16,META,1584585311477
2024-12-16,MSFT,3354604703700
2024-12-16,MU,122267761400
2024-12-16,NFLX,387856788000
2024-12-16,NVDA,3197172000000
2024-12-16,PANW,138006042908
2024-12-16,PEP,213123320000
2024-12-16,QCOM,166416060000
2024-12-16,STX,21431807820
2024-12-16,TMUS,248333516181
2024-12-16,TSLA,1738973474400
2024-12-16,TXN,172426219780
2024-12-17,AAPL,3722950998880
2024-12-17,ADI,104148950679
2024-12-17,AMAT,135242976060
2024-12-17,AMD,203857612000
2024-12-17,AMGN,143535342600
2024-12-17,AMZN,2486503665000
2024-12-17,ASML,283355452803
2024-12-17,AVGO,1142913443400
2024-12-17,COST,435531856320
2024-12-17,CSCO,230652756537
2024-12-17,GILD,115217684307
2024-12-17,GOOG,2388168424858
2024-12-17,GOOGL,2363579552658
2024-12-17,INTC,102731440000
2024-12-17,KLAC,85548277200
2024-12-17,LRCX,97306851700
2024-12-17,META,1572400880016
2024-12-17,MSFT,3375924297800
2024-12-17,MU,122651754000
2024-12-17,NFLX,387014628000
2024-12-17,NVDA,3158176190000
2024-12-17,PANW,137147338641
2024-12-17,PEP,213287240000
2024-12-17,QCOM,166447680000
2024-12-17,STX,21187398210
2024-12-17,TMUS,238853402868
2024-12-17,TSLA,1802219799200
2024-12-17,TXN,171206695160
2024-12-18,AAPL,3643198655800
2024-12-18,ADI,101202074093
2024-12-18,AMAT,131360516550
2024-12-18,AMD,197971146000
2024-12-18,AMGN,139665636240
2024-12-18,AMZN,2372155692000
2024-12-18,ASML,277304390345
2024-12-18,AVGO,1063890039600
2024-12-18,COST,427841930460
2024-12-18,CSCO,226750736220
2024-12-18,GILD,112597971873
2024-12-18,GOOG,2303724766572
2024-12-18,GOOGL,2278673563201
2024-12-18,INTC,97001800000
2024-12-18,KLAC,82400142400
2024-12-18,LRCX,94042864000
2024-12-18,META,1515920963349
2024-12-18,MSFT,3249120997700
2024-12-18,MU,117343621000
2024-12-18,NFLX,374592768000
2024-12-18,NVDA,3122329110000
